run_id	read_end	path	compressed_bytes	sha256	provenance
2543516	r1	/home/wubw/data/samples/fastviro_testset/S006_SZ20260414015TUT-7_ttdna_BK2407-1326_2543516_S161_R1_001.fastq.gz	14499484983	5fb8dd4b3039f04e53268666df5e1c888610dc99ebaa32a9916a5b2e0841ffdf	PHASE0_FROZEN_COMPRESSED_SHA256
2543516	r2	/home/wubw/data/samples/fastviro_testset/S006_SZ20260414015TUT-7_ttdna_BK2407-1326_2543516_S161_R2_001.fastq.gz	15282846266	8ec5e9781eee1cacba1bd0c16981a97a2b8be5f1fe5b87ed62f7dd34e6bc6a94	PHASE0_FROZEN_COMPRESSED_SHA256
2543517	r1	/home/wubw/data/samples/fastviro_testset/S007_SZ20260414028PES-b_ffpedna_BK2407-1326_2543517_S160_R1_001.fastq.gz	14295723889	57d64edc0d92bdc63aefc73d333c2bccc86a8ef98b0db2561addd96504a1ef11	PHASE0_FROZEN_COMPRESSED_SHA256
2543517	r2	/home/wubw/data/samples/fastviro_testset/S007_SZ20260414028PES-b_ffpedna_BK2407-1326_2543517_S160_R2_001.fastq.gz	14767238099	3ea16fb6208044899f1fdf3472eb5a9371eb93187266e9da79899f67ddcaf5d7	PHASE0_FROZEN_COMPRESSED_SHA256
2543518	r1	/home/wubw/data/samples/fastviro_testset/S008_SZ20260416155PES-f_ffpedna_BK2407-1326_2543518_S159_R1_001.fastq.gz	7709481197	0656710a7c77536b5b0b3c5d538f240c2d4db1288106393f0cafb350832b6133	PHASE0_FROZEN_COMPRESSED_SHA256
2543518	r2	/home/wubw/data/samples/fastviro_testset/S008_SZ20260416155PES-f_ffpedna_BK2407-1326_2543518_S159_R2_001.fastq.gz	7878280793	f039f63291796c51fc28ab9cd08dcd9a4e430a73ffe8d4135c0adcb73a57573b	PHASE0_FROZEN_COMPRESSED_SHA256
2543833	r1	/home/wubw/data/samples/fastviro_testset/S094_SZ20260418012PES-0_ffpedna_BK2407-1326_2543833_S41_L002_R1_001.fastq.gz	2826765906	20572460c311fca06b4af1469580886611f05144470bb31171a54fd5217116fb	PHASE0_FROZEN_COMPRESSED_SHA256
2543833	r2	/home/wubw/data/samples/fastviro_testset/S094_SZ20260418012PES-0_ffpedna_BK2407-1326_2543833_S41_L002_R2_001.fastq.gz	3003638914	0f075245044e5d1e1014690d022efe823011679c861b0318609eb0fb20d46b77	PHASE0_FROZEN_COMPRESSED_SHA256
2543836	r1	/home/wubw/data/samples/fastviro_testset/S097_SZ20260418081PES-e_ffpedna_BK2407-1326_2543836_S38_L002_R1_001.fastq.gz	2661977254	86d62c74eeb2764fde79b2478f9497f18b5e483995281f59c1b16fcd8ccea71b	PHASE0_FROZEN_COMPRESSED_SHA256
2543836	r2	/home/wubw/data/samples/fastviro_testset/S097_SZ20260418081PES-e_ffpedna_BK2407-1326_2543836_S38_L002_R2_001.fastq.gz	2783277005	021280be280550094eefe4dda9d9ea5234ac7e5059c9a1358b3aa0640ef101b2	PHASE0_FROZEN_COMPRESSED_SHA256
2543837	r1	/home/wubw/data/samples/fastviro_testset/S098_SZ20260418082PES-7_ffpedna_BK2407-1326_2543837_S37_L002_R1_001.fastq.gz	2623920550	2c4b1db5e6da77e4182318ab87afcd5aabc1fd177e7a1c14410bfd844202a085	PHASE0_FROZEN_COMPRESSED_SHA256
2543837	r2	/home/wubw/data/samples/fastviro_testset/S098_SZ20260418082PES-7_ffpedna_BK2407-1326_2543837_S37_L002_R2_001.fastq.gz	2708066410	cac301bbffb53c9ecf4d85a95013dbbfc8b1a79027ed1b014ec4656a3df8b5e1	PHASE0_FROZEN_COMPRESSED_SHA256
2543838	r1	/home/wubw/data/samples/fastviro_testset/S099_SZ20260418083PES-d_ffpedna_BK2407-1326_2543838_S36_L002_R1_001.fastq.gz	4067987619	22bac1662de8f9f3ab5e494b1875d24cf9d9c8bc5844995b0f3bcc49691b04ce	PHASE0_FROZEN_COMPRESSED_SHA256
2543838	r2	/home/wubw/data/samples/fastviro_testset/S099_SZ20260418083PES-d_ffpedna_BK2407-1326_2543838_S36_L002_R2_001.fastq.gz	4145059522	7f2157f4b98130ca697164c66f4a41bffb42c5a3194e96de42e3013e7f14394b	PHASE0_FROZEN_COMPRESSED_SHA256
2543839	r1	/home/wubw/data/samples/fastviro_testset/S100_SZ20260418084PES-3_ffpedna_BK2407-1326_2543839_S35_L002_R1_001.fastq.gz	3085123907	90d0e360696b87ac5b60d289db54147c9c8c0f0007fca1773a516da43b730403	PHASE0_FROZEN_COMPRESSED_SHA256
2543839	r2	/home/wubw/data/samples/fastviro_testset/S100_SZ20260418084PES-3_ffpedna_BK2407-1326_2543839_S35_L002_R2_001.fastq.gz	3210432997	0d32cd33efcea70c319fe88471d0058178d9e0de70ef82194b44be600881eef4	PHASE0_FROZEN_COMPRESSED_SHA256
2543840	r1	/home/wubw/data/samples/fastviro_testset/S101_SZ20260418086PES-f_ffpedna_BK2407-1326_2543840_S34_L002_R1_001.fastq.gz	2518730775	0e1a3f754085ba2c8f5703461db15a65acbb6cd08b3a6abec59fd2b09b2d6d31	PHASE0_FROZEN_COMPRESSED_SHA256
2543840	r2	/home/wubw/data/samples/fastviro_testset/S101_SZ20260418086PES-f_ffpedna_BK2407-1326_2543840_S34_L002_R2_001.fastq.gz	2603700876	135ee775280d3fc87f7d919de5a8f155411455124defd5f14a5a0a2752f512f5	PHASE0_FROZEN_COMPRESSED_SHA256
2543841	r1	/home/wubw/data/samples/fastviro_testset/S102_SZ20260418097PPS-4_ffpedna_BK2407-1326_2543841_S33_L002_R1_001.fastq.gz	2980134775	44d56e2a078de134380c8d3efe26996c9d55e3b573a8ea4eee02704614df09bf	PHASE0_FROZEN_COMPRESSED_SHA256
2543841	r2	/home/wubw/data/samples/fastviro_testset/S102_SZ20260418097PPS-4_ffpedna_BK2407-1326_2543841_S33_L002_R2_001.fastq.gz	3084744617	ecc9a6664827879073c85e3ec843d5888b01a57ba7fd2773e8a53bfe8e1c1ae9	PHASE0_FROZEN_COMPRESSED_SHA256
2543842	r1	/home/wubw/data/samples/fastviro_testset/S103_SZ20260418002HYD-3_pedna_BK2407-1326_2543842_S32_L002_R1_001.fastq.gz	2662686460	516433714d64c06ee445ae80bb3b164621bd6a371d8d255a0e149c16a5592c22	PHASE0_FROZEN_COMPRESSED_SHA256
2543842	r2	/home/wubw/data/samples/fastviro_testset/S103_SZ20260418002HYD-3_pedna_BK2407-1326_2543842_S32_L002_R2_001.fastq.gz	2776148059	f95a91353c13cdfec0da04e72b4f6af1a2f4acc6d8091cf6e1bde263e4a0a1d9	PHASE0_FROZEN_COMPRESSED_SHA256
2543843	r1	/home/wubw/data/samples/fastviro_testset/S104_SZ20260416195CSF-7_ttdna_BK2407-1326_2543843_S31_L002_R1_001.fastq.gz	3433273486	80ab4377c4969884fe7f959c3918d6bec9820799c362d0070dee7497b0923603	PHASE0_FROZEN_COMPRESSED_SHA256
2543843	r2	/home/wubw/data/samples/fastviro_testset/S104_SZ20260416195CSF-7_ttdna_BK2407-1326_2543843_S31_L002_R2_001.fastq.gz	3700441335	ae79a7a9a40632b0d2125d3932d310395c0f5e82cd3c5a55f8283d733432a0a9	PHASE0_FROZEN_COMPRESSED_SHA256
2543844	r1	/home/wubw/data/samples/fastviro_testset/S105_SZ20260418006PPS-b_ffpedna_BK2407-1326_2543844_S30_L002_R1_001.fastq.gz	2742193032	97a9113171e293e62d85d0f6b4483cb5bab70b049daf9f6d4ef879e161759cd3	PHASE0_FROZEN_COMPRESSED_SHA256
2543844	r2	/home/wubw/data/samples/fastviro_testset/S105_SZ20260418006PPS-b_ffpedna_BK2407-1326_2543844_S30_L002_R2_001.fastq.gz	2873533610	324a8fa104a219ca4a3db44094723276299d911d78dd52d9bb3d649c0708334c	PHASE0_FROZEN_COMPRESSED_SHA256
2543845	r1	/home/wubw/data/samples/fastviro_testset/S106_SZ20260418033FPT-f_ttdna_BK2407-1326_2543845_S29_L002_R1_001.fastq.gz	2687557028	df92fc79a35d419b681212900ef9124cd92aa8b20d010266b8bf74e7c0c46489	PHASE0_FROZEN_COMPRESSED_SHA256
2543845	r2	/home/wubw/data/samples/fastviro_testset/S106_SZ20260418033FPT-f_ttdna_BK2407-1326_2543845_S29_L002_R2_001.fastq.gz	2774249191	8dac9936b93be59569cd1590d4466138712c8ab09c8466bfb33041208372b2b0	PHASE0_FROZEN_COMPRESSED_SHA256
2543847	r1	/home/wubw/data/samples/fastviro_testset/S108_SZ20260418036FPT-2_ttdna_BK2407-1326_2543847_S27_L002_R1_001.fastq.gz	3943500360	683c75d60e158f6bb762b62dc4925441ca0b5e88f6ca4abd6f205d573ee0bec1	PHASE0_FROZEN_COMPRESSED_SHA256
2543847	r2	/home/wubw/data/samples/fastviro_testset/S108_SZ20260418036FPT-2_ttdna_BK2407-1326_2543847_S27_L002_R2_001.fastq.gz	4068453548	0e416a359a0e4e922f39cb962d000352e56d068de6c97b5ed38c202fd22d0a0f	PHASE0_FROZEN_COMPRESSED_SHA256
2543848	r1	/home/wubw/data/samples/fastviro_testset/S109_SZ20260418089PES-e_ffpedna_BK2407-1326_2543848_S26_L002_R1_001.fastq.gz	1875811784	4e11b22b222f67c4b6a98362ebcd5c873fbdf48db0c23e19578ff8c98f18444c	PHASE0_FROZEN_COMPRESSED_SHA256
2543848	r2	/home/wubw/data/samples/fastviro_testset/S109_SZ20260418089PES-e_ffpedna_BK2407-1326_2543848_S26_L002_R2_001.fastq.gz	1944134911	f50178a65c339ca8c37e5dfcb1e35501927b3e9eecd038c1296e5d98e3b3df99	PHASE0_FROZEN_COMPRESSED_SHA256
2543849	r1	/home/wubw/data/samples/fastviro_testset/S110_SZ20260418090PES-3_ffpedna_BK2407-1326_2543849_S25_L002_R1_001.fastq.gz	2327141138	4ac7bb8b2307e51bbc1cdd754a1f603e7a64db74eca9fa81fda6ccb0a777b08b	PHASE0_FROZEN_COMPRESSED_SHA256
2543849	r2	/home/wubw/data/samples/fastviro_testset/S110_SZ20260418090PES-3_ffpedna_BK2407-1326_2543849_S25_L002_R2_001.fastq.gz	2444593150	aaf7ca132113f3663096ac3ea54017b8c7c35f9e162109bb9a4fe19fe7ea9386	PHASE0_FROZEN_COMPRESSED_SHA256
2543865	r1	/home/wubw/data/samples/fastviro_testset/S126_SZ20260418001WHB-b_cfdna_BK2407-1326_2543865_S9_L002_R1_001.fastq.gz	7617261451	dd87f41e4efcb1021e2be1e590d08779699bc59391666403366bfe1b1ecd08ef	PHASE0_FROZEN_COMPRESSED_SHA256
2543865	r2	/home/wubw/data/samples/fastviro_testset/S126_SZ20260418001WHB-b_cfdna_BK2407-1326_2543865_S9_L002_R2_001.fastq.gz	7984061193	5d506474f97ad825463a872c2d1d7568d4db8968fc7cd353f596238431a59610	PHASE0_FROZEN_COMPRESSED_SHA256
2543867	r1	/home/wubw/data/samples/fastviro_testset/S128_SZ20260418004WHB-6_cfdna_BK2407-1326_2543867_S7_L002_R1_001.fastq.gz	10516235493	33be0695b08247acc2cbcbffffaddb75604b0eef998c8a30b2d58e3d87e9c30b	PHASE0_FROZEN_COMPRESSED_SHA256
2543867	r2	/home/wubw/data/samples/fastviro_testset/S128_SZ20260418004WHB-6_cfdna_BK2407-1326_2543867_S7_L002_R2_001.fastq.gz	11106012281	289434281b139138456689fe58b09b1ca12bedd0d4c8f01ee10becc0fc69e94a	PHASE0_FROZEN_COMPRESSED_SHA256
2543868	r1	/home/wubw/data/samples/fastviro_testset/S129_SZ20260418052WHB-b_cfdna_BK2407-1326_2543868_S6_L002_R1_001.fastq.gz	7778410078	3eaa28f8eaad68984bfde5ebcc3f6dc3eebfb2402b7ecbe7beb732a0058989bc	PHASE0_FROZEN_COMPRESSED_SHA256
2543868	r2	/home/wubw/data/samples/fastviro_testset/S129_SZ20260418052WHB-b_cfdna_BK2407-1326_2543868_S6_L002_R2_001.fastq.gz	8153652106	08e56848826942097cd684737ecef96007ae4648f138881cb982e0279140368f	PHASE0_FROZEN_COMPRESSED_SHA256
2543870	r1	/home/wubw/data/samples/fastviro_testset/S131_SZ20260418063CSF-8_cfdna_BK2407-1326_2543870_S4_L002_R1_001.fastq.gz	5207896021	900fe30fda88efb53dacbf81bf32a38cd75a873b4b2afbc411803fb4dc0a405e	PHASE0_FROZEN_COMPRESSED_SHA256
2543870	r2	/home/wubw/data/samples/fastviro_testset/S131_SZ20260418063CSF-8_cfdna_BK2407-1326_2543870_S4_L002_R2_001.fastq.gz	5486068118	4d5d41f6236729df5a54dcc9218307820e0f26cd337ca27aaba3eabb453f0baf	PHASE0_FROZEN_COMPRESSED_SHA256
2543872	r1	/home/wubw/data/samples/fastviro_testset/S133_SZ20260418069WHB-b_cfdna_BK2407-1326_2543872_S2_L002_R1_001.fastq.gz	7848935349	31620c692bd617c14f06fe9cebed92f34fe8dd7e34cfd91ec087124439d9fee9	PHASE0_FROZEN_COMPRESSED_SHA256
2543872	r2	/home/wubw/data/samples/fastviro_testset/S133_SZ20260418069WHB-b_cfdna_BK2407-1326_2543872_S2_L002_R2_001.fastq.gz	8144749606	6cc66fada60a643bf31148c56613e11285ee881c997d4ffcfeb5b0ccf26e61c2	PHASE0_FROZEN_COMPRESSED_SHA256
